encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.829751708984375,68.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.824345458984375,69.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.8429818115234375,54.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.8575406494140625,56.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.69700146484375,57.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7844501953125,58.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7841822509765626,59.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.789572998046875,59.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7195367431640625,60.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.852025146484375,61.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7851182861328125,61.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.751671630859375,62.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7576441650390624,63.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7980035400390626,63.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.8629537353515624,64.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.8446934814453124,64.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.785867919921875,65.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.773469482421875,65.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.856867919921875,66.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7082349853515626,66.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.70540087890625,67.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7812806396484375,68.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.785590576171875,68.0
480.0,12.0,1024.0,1024.0,3072.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,2048.0,2048.0,1024.0,12.0,8.0,4.0,10.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,1.7926270751953124,69.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.968939453125,68.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0117259521484376,54.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.046184814453125,56.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9748624267578125,57.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9679873046875,58.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9813681640625,59.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0426895751953125,60.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9731002197265626,61.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0423914794921876,62.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0148775634765625,62.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9701624755859375,63.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9791688232421876,64.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.8898179931640624,64.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9690418701171875,65.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.94763818359375,66.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.976142822265625,67.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0386680908203125,67.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9960609130859375,68.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9816407470703126,69.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9098111572265626,69.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.027661865234375,54.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9729744873046875,56.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9655184326171875,57.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.980854248046875,58.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.8854522705078125,59.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.977871337890625,60.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.052634765625,61.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,1.9558240966796876,62.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.008725830078125,62.0
768.0,10.0,3072.0,1024.0,512.0,3072.0,512.0,3072.0,3072.0,512.0,512.0,1024.0,-1.0,-1.0,6.0,2.0,2.0,8.0,6.0,2.0,2.0,12.0,2.0,8.0,-1.0,-1.0,2.0065216064453124,63.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7699404296875,63.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.727924560546875,64.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6236500244140626,64.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.71406201171875,65.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7832730712890625,65.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6946065673828126,66.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7041702880859375,66.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.8048896484375,67.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.70802197265625,67.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6746917724609376,68.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.686679931640625,68.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.752392333984375,69.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.79885791015625,69.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.70471533203125,69.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7785101318359375,54.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.78020556640625,56.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.694308837890625,57.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6043919677734375,57.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7121422119140626,58.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.72860791015625,59.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7276812744140626,59.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.707048095703125,60.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.697732421875,60.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.6933876953125,61.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.71426611328125,62.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.736814208984375,62.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.69347998046875,63.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7009317626953124,63.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.653845947265625,64.0
600.0,8.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,8.0,10.0,10.0,4.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.698218994140625,64.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6273536376953126,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6796195068359374,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.785242431640625,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.710568115234375,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6855848388671875,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6545352783203124,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6681337890625,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.7375391845703125,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.662665283203125,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6585953369140625,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.7166044921875,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.681097900390625,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.75436279296875,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.7295423583984375,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.681618408203125,66.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.6755030517578124,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.763415771484375,66.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.7256162109375,66.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.722096923828125,66.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.7089661865234376,65.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.69224609375,66.0
360.0,10.0,512.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,1024.0,2048.0,3072.0,-1.0,-1.0,4.0,6.0,10.0,6.0,8.0,8.0,2.0,10.0,8.0,6.0,-1.0,-1.0,1.8592425537109376,66.0
